study_name	number	val_bpb	datetime_start	datetime_complete
hyperopt_gp	33	0.4640964584267764	2026-03-24 14:36:45.670908	2026-03-24 14:43:05.847578
hyperopt_cmaes	33	0.4746475708101482	2026-03-24 22:31:51.894634	2026-03-24 22:39:07.964198
hyperopt_random	34	8.20797094030414	2026-03-23 20:28:32.558161	2026-03-23 20:28:37.905010
hyperopt_gp	34		2026-03-24 14:43:05.929136	2026-03-24 14:48:24.273712
hyperopt_cmaes	34	0.4872345170679862	2026-03-24 22:39:08.112374	2026-03-24 22:46:25.776833
hyperopt_random	35	2.165786626131601	2026-03-23 20:28:37.918948	2026-03-23 20:29:10.024015
hyperopt_gp	35	0.4774975228157628	2026-03-24 14:48:24.408899	2026-03-24 14:55:46.931721
hyperopt_cmaes	35	0.4640977848705771	2026-03-24 22:46:25.919244	2026-03-24 22:52:44.575381
hyperopt_random	36	7.9933352046067325	2026-03-23 20:29:10.042662	2026-03-23 20:29:18.661939
hyperopt_gp	36	0.4634470917704988	2026-03-24 14:55:47.042414	2026-03-24 15:02:08.052144
hyperopt_cmaes	36	0.4746484345937685	2026-03-24 22:52:44.654136	2026-03-24 22:58:48.074277
hyperopt_random	37	8.318632125854492	2026-03-23 20:29:18.676965	2026-03-23 20:29:23.245943
hyperopt_gp	37	0.4728337646997118	2026-03-24 15:02:08.135968	2026-03-24 15:08:52.118702
hyperopt_cmaes	37	0.4611462266290932	2026-03-24 22:58:48.133575	2026-03-24 23:05:07.266311
hyperopt_random	38	8.318629264831543	2026-03-23 20:29:23.262275	2026-03-23 20:29:27.377380
hyperopt_gp	38	0.4694697379660858	2026-03-24 15:08:52.218682	2026-03-24 15:15:16.523748
hyperopt_cmaes	38	0.4649681280938498	2026-03-24 23:05:07.345096	2026-03-24 23:11:19.030217
hyperopt_random	39	6.30411457020816	2026-03-23 20:29:27.394060	2026-03-23 20:29:35.913933
hyperopt_gp	39	0.4772009438910806	2026-03-24 15:15:16.606604	2026-03-24 15:21:34.167665
hyperopt_cmaes	39	0.4624525920993168	2026-03-24 23:11:19.100827	2026-03-24 23:17:30.949983
hyperopt_random	40	8.318587303161621	2026-03-23 20:29:35.929506	2026-03-23 20:29:41.765298
hyperopt_gp	40	0.4688693210505716	2026-03-24 15:21:34.239289	2026-03-24 15:28:09.952362
hyperopt_cmaes	40	0.5505529007020411	2026-03-24 23:17:31.019916	2026-03-24 23:24:54.955599
hyperopt_random	41	6.433527665074821	2026-03-23 20:29:41.781166	2026-03-23 20:29:53.070423
hyperopt_gp	41	0.4715545266537581	2026-03-24 15:28:10.044698	2026-03-24 15:34:57.044385
hyperopt_cmaes	41	0.4632384096035623	2026-03-24 23:24:55.106878	2026-03-24 23:31:06.887573
hyperopt_random	42	8.318632125854492	2026-03-23 20:29:53.085615	2026-03-23 20:29:57.614292
hyperopt_gp	42	0.4977570203398397	2026-03-24 15:34:57.154941	2026-03-24 15:41:40.570436
hyperopt_cmaes	42	0.4692921351903272	2026-03-24 23:31:06.963391	2026-03-24 23:37:10.315119
hyperopt_random	43	3.423334084086796	2026-03-23 20:29:57.630610	2026-03-23 20:30:43.910137
hyperopt_gp	43	0.4748835303053889	2026-03-24 15:41:40.662769	2026-03-24 15:48:15.309753
hyperopt_cmaes	43	0.4602932442418718	2026-03-24 23:37:10.375499	2026-03-24 23:43:29.286300
hyperopt_random	44	8.318632125854492	2026-03-23 20:30:43.927400	2026-03-23 20:30:50.076391
hyperopt_gp	44	0.4674300294127221	2026-03-24 15:48:15.400854	2026-03-24 15:54:54.015785
hyperopt_cmaes	44	0.4601717249302942	2026-03-24 23:43:29.414464	2026-03-24 23:49:41.018365
hyperopt_random	45	8.318629264831543	2026-03-23 20:30:50.092153	2026-03-23 20:30:54.230020
hyperopt_gp	45	0.4657718323663772	2026-03-24 15:54:54.109183	2026-03-24 16:01:15.012743
hyperopt_cmaes	45	0.4633786095207251	2026-03-24 23:49:41.131472	2026-03-24 23:55:52.786695
hyperopt_random	46	5.555742582264804	2026-03-23 20:30:54.246296	2026-03-23 20:31:01.352422
hyperopt_gp	46	0.4814604040190251	2026-03-24 16:01:15.086213	2026-03-24 16:07:26.256142
hyperopt_cmaes	46	0.4648300607384422	2026-03-24 23:55:52.858023	2026-03-25 00:02:11.441810
hyperopt_random	47	8.224134255952828	2026-03-23 20:31:01.367672	2026-03-23 20:31:08.477294
hyperopt_gp	47	0.4683261943066913	2026-03-24 16:07:26.323411	2026-03-24 16:14:01.040669
hyperopt_cmaes	47	0.4638524061159666	2026-03-25 00:02:11.520688	2026-03-25 00:08:30.059670
hyperopt_random	48	8.319123268127441	2026-03-23 20:31:08.492842	2026-03-23 20:31:16.053418
hyperopt_gp	48	0.4723062701567594	2026-03-24 16:14:01.133318	2026-03-24 16:20:21.368886
hyperopt_cmaes	48	0.4894686511537635	2026-03-25 00:08:30.138212	2026-03-25 00:14:29.436091
hyperopt_random	49	8.318632125854492	2026-03-23 20:31:16.069201	2026-03-23 20:31:20.665254
hyperopt_gp	49	0.4803862310878121	2026-03-24 16:20:21.453253	2026-03-24 16:26:40.780890
hyperopt_cmaes	49	0.4687954947153028	2026-03-25 00:14:29.479174	2026-03-25 00:21:48.587602
hyperopt_random	50	8.318319320678711	2026-03-23 20:31:20.680746	2026-03-23 20:31:26.177371
hyperopt_gp	50	0.4646547911529014	2026-03-24 16:26:40.860118	2026-03-24 16:33:02.205731
hyperopt_cmaes	50	0.477766867928361	2026-03-25 00:21:48.717042	2026-03-25 00:29:05.375615
hyperopt_random	51	8.319123268127441	2026-03-23 20:31:26.192916	2026-03-23 20:31:33.494731
hyperopt_gp	51	0.4816166643580793	2026-03-24 16:33:05.527613	2026-03-24 16:39:56.401926
hyperopt_cmaes	51	0.4665585412857079	2026-03-25 00:29:05.520090	2026-03-25 00:35:17.217826
hyperopt_random	52	0.5038921347401958	2026-03-23 20:31:33.511717	2026-03-23 20:38:01.412752
hyperopt_gp	52	0.5469548621577369	2026-03-24 16:39:56.514401	2026-03-24 16:47:37.537870
hyperopt_cmaes	52	0.4880311487533806	2026-03-25 00:35:17.289392	2026-03-25 00:42:47.217787
hyperopt_random	53	8.31863021850586	2026-03-23 20:38:01.449282	2026-03-23 20:38:07.294975
hyperopt_gp	53	0.470881296823659	2026-03-24 16:47:37.695378	2026-03-24 16:54:36.109598
hyperopt_cmaes	53	0.4614548498023113	2026-03-25 00:42:47.373881	2026-03-25 00:48:59.101197
hyperopt_random	54	8.318632125854492	2026-03-23 20:38:07.310468	2026-03-23 20:38:13.539429
hyperopt_gp	54	0.4701714274041251	2026-03-24 16:54:36.219732	2026-03-24 17:00:42.019383
hyperopt_cmaes	54	0.4791662632015064	2026-03-25 00:48:59.177118	2026-03-25 00:55:01.503424
hyperopt_random	55	8.318632125854492	2026-03-23 20:38:13.554882	2026-03-23 20:38:20.850146
hyperopt_gp	55	0.4753951399596689	2026-03-24 17:00:42.078342	2026-03-24 17:07:03.765322
hyperopt_cmaes	55	0.465289303560799	2026-03-25 00:55:01.549834	2026-03-25 01:01:20.991347
hyperopt_random	56	8.318632125854492	2026-03-23 20:38:20.866410	2026-03-23 20:38:27.151994
hyperopt_gp	56	0.4603432216862501	2026-03-24 17:07:03.847506	2026-03-24 17:13:28.070613
hyperopt_cmaes	56	0.4792814000451469	2026-03-25 01:01:21.073925	2026-03-25 01:07:23.039152
hyperopt_random	57	8.318629264831543	2026-03-23 20:38:27.168653	2026-03-23 20:38:31.391977
hyperopt_gp	57	0.4663029519706456	2026-03-24 17:13:28.202824	2026-03-24 17:19:43.552608
hyperopt_cmaes	57	0.4856539221231724	2026-03-25 01:07:23.085366	2026-03-25 01:13:22.415623
hyperopt_random	58	8.318628311157227	2026-03-23 20:38:31.408216	2026-03-23 20:38:34.682228
hyperopt_gp	58	0.4611568814287489	2026-03-24 17:19:43.624353	2026-03-24 17:26:07.232633
hyperopt_cmaes	58	0.4636858412427829	2026-03-25 01:13:22.458897	2026-03-25 01:19:34.343891
hyperopt_random	59	8.31859016418457	2026-03-23 20:38:34.698121	2026-03-23 20:38:41.143489
hyperopt_gp	59	0.462421487879866	2026-03-24 17:26:07.315597	2026-03-24 17:32:34.583402
hyperopt_cmaes	59	0.4786302922061244	2026-03-25 01:19:34.416174	2026-03-25 01:26:51.442202
hyperopt_random	60	8.318319320678711	2026-03-23 20:38:41.158714	2026-03-23 20:38:45.847548
hyperopt_gp	60	0.4702451502882571	2026-03-24 17:32:34.662379	2026-03-24 17:39:21.193172
hyperopt_cmaes	60	0.4709280630112681	2026-03-25 01:26:51.585687	2026-03-25 01:33:37.429873
hyperopt_random	61	8.318631172180176	2026-03-23 20:38:45.864106	2026-03-23 20:38:53.753959
hyperopt_gp	61	0.4762318790500863	2026-03-24 17:39:21.292682	2026-03-24 17:45:36.391329
hyperopt_cmaes	61	0.4631957220604468	2026-03-25 01:33:37.538968	2026-03-25 01:39:56.339415
hyperopt_random	62	8.118833978684908	2026-03-23 20:38:53.769512	2026-03-23 20:39:00.942745
hyperopt_gp	62	0.4725415209783423	2026-03-24 17:45:36.462599	2026-03-24 17:52:25.166400
hyperopt_cmaes	62	0.4667014936705342	2026-03-25 01:39:56.419482	2026-03-25 01:45:59.882048
hyperopt_random	63	8.31806468963623	2026-03-23 20:39:00.958314	2026-03-23 20:39:06.476241
hyperopt_gp	63	0.4826236175438426	2026-03-24 17:52:25.277072	2026-03-24 17:59:02.487648
hyperopt_cmaes	63	0.4719270654098616	2026-03-25 01:45:59.935873	2026-03-25 01:52:12.340738
hyperopt_random	64	8.318632125854492	2026-03-23 20:39:06.491171	2026-03-23 20:39:13.803883
hyperopt_gp	64	0.4623948679668501	2026-03-24 17:59:02.577446	2026-03-24 18:05:22.627844
hyperopt_cmaes	64	0.4647568632525994	2026-03-25 01:52:12.411813	2026-03-25 01:58:31.061486
hyperopt_random	65	8.318628311157227	2026-03-23 20:39:13.818868	2026-03-23 20:39:16.882229
hyperopt_gp	65	0.4809158735433335	2026-03-24 18:05:22.707655	2026-03-24 18:11:55.153276
hyperopt_cmaes	65	0.4630477526292028	2026-03-25 01:58:31.141420	2026-03-25 02:04:42.943851
hyperopt_random	66	8.318628311157227	2026-03-23 20:39:16.898474	2026-03-23 20:39:19.986918
hyperopt_gp	66	0.4805697917146485	2026-03-24 18:11:55.250811	2026-03-24 18:18:33.255786
hyperopt_cmaes	66	0.5086414827203862	2026-03-25 02:04:43.017495	2026-03-25 02:10:56.463577
hyperopt_random	67	8.318316459655762	2026-03-23 20:39:20.003387	2026-03-23 20:39:27.830817
hyperopt_gp	67	0.4648033166840623	2026-03-24 18:18:33.359065	2026-03-24 18:24:55.813234
hyperopt_cmaes	67	0.4676776176166423	2026-03-25 02:10:56.497272	2026-03-25 02:17:08.546499
hyperopt_random	68	8.318319320678711	2026-03-23 20:39:27.846807	2026-03-23 20:39:33.360323
hyperopt_gp	68	0.4744512515212486	2026-03-24 18:24:55.891847	2026-03-24 18:31:42.037042
hyperopt_cmaes	68	0.4757276591441016	2026-03-25 02:17:08.617663	2026-03-25 02:23:10.141595
hyperopt_random	69	8.31863021850586	2026-03-23 20:39:33.375984	2026-03-23 20:39:39.192887
hyperopt_gp	69	0.4716611711602138	2026-03-24 18:31:42.146904	2026-03-24 18:37:53.480024
hyperopt_cmaes	69	0.4585693635993434	2026-03-25 02:23:10.190365	2026-03-25 02:29:22.283162
hyperopt_random	70	8.318631172180176	2026-03-23 20:39:39.207923	2026-03-23 20:39:47.091413
hyperopt_gp	70	0.4587328635156881	2026-03-24 18:37:53.538387	2026-03-24 18:44:16.178128
hyperopt_cmaes	70	0.4854775361997524	2026-03-25 02:29:22.396265	2026-03-25 02:35:21.566904
hyperopt_random	71	2.192506129297189	2026-03-23 20:39:47.106589	2026-03-23 20:41:07.143861
hyperopt_gp	71	0.4762169786157796	2026-03-24 18:44:16.308440	2026-03-24 18:51:10.419270
hyperopt_cmaes	71	0.4664748951015708	2026-03-25 02:35:21.609790	2026-03-25 02:41:34.255680
hyperopt_random	72	8.31859016418457	2026-03-23 20:41:07.162974	2026-03-23 20:41:13.440079
hyperopt_gp	72	0.4648976551772349	2026-03-24 18:51:10.533631	2026-03-24 18:57:26.460179
hyperopt_cmaes	72	0.4596445655690248	2026-03-25 02:41:34.327470	2026-03-25 02:47:53.023712
hyperopt_random	73	8.31806468963623	2026-03-23 20:41:13.455981	2026-03-23 20:41:18.947464
hyperopt_gp	73	0.4678292675056175	2026-03-24 18:57:26.533867	2026-03-24 19:03:47.217651
hyperopt_cmaes	73	0.4852383271374506	2026-03-25 02:47:53.102451	2026-03-25 02:53:52.371591
hyperopt_random	74	8.019617641826908	2026-03-23 20:41:18.962413	2026-03-23 20:41:25.264181
hyperopt_cmaes	74	0.4807697089673406	2026-03-25 02:53:52.414691	2026-03-25 03:01:10.380716
hyperopt_random	75	8.31859016418457	2026-03-23 20:41:25.279864	2026-03-23 20:41:31.574804
hyperopt_cmaes	75	0.4776937951178235	2026-03-25 03:01:10.522608	2026-03-25 03:08:27.520298
hyperopt_random	76	8.318631172180176	2026-03-23 20:41:31.591188	2026-03-23 20:41:39.383707
hyperopt_random	77	8.318058967590332	2026-03-23 20:41:39.400416	2026-03-23 20:41:43.370708
hyperopt_random	78	8.318632125854492	2026-03-23 20:41:43.387146	2026-03-23 20:41:50.805414
hyperopt_random	79	8.318058967590332	2026-03-23 20:41:50.821083	2026-03-23 20:41:54.798475
hyperopt_random	80	8.319737434387207	2026-03-23 20:41:54.814048	2026-03-23 20:42:03.420908
hyperopt_random	81	8.319123268127441	2026-03-23 20:42:03.437013	2026-03-23 20:42:10.794585
hyperopt_random	82	8.318319320678711	2026-03-23 20:42:10.810314	2026-03-23 20:42:18.016399
hyperopt_random	83	6.691179300035575	2026-03-23 20:42:18.032978	2026-03-23 20:42:39.080797
hyperopt_random	84	8.31863021850586	2026-03-23 20:42:39.098192	2026-03-23 20:42:44.860892
hyperopt_random	85	8.31859016418457	2026-03-23 20:42:44.876657	2026-03-23 20:42:51.132276
hyperopt_random	86	8.319287300109863	2026-03-23 20:42:51.148931	2026-03-23 20:42:59.277991
hyperopt_random	87	8.291314876597845	2026-03-23 20:42:59.293919	2026-03-23 20:43:04.703262
hyperopt_random	88	8.318632125854492	2026-03-23 20:43:04.718545	2026-03-23 20:43:10.955603
hyperopt_random	89	0.5256245954450731	2026-03-23 20:43:10.972389	2026-03-23 20:49:33.993144
hyperopt_random	90	8.318058967590332	2026-03-23 20:49:34.026348	2026-03-23 20:49:37.949869
hyperopt_random	91	8.318629264831543	2026-03-23 20:49:37.965879	2026-03-23 20:49:42.132630
hyperopt_random	92	8.318629264831543	2026-03-23 20:49:42.148681	2026-03-23 20:49:46.300475
hyperopt_random	93	8.318587303161621	2026-03-23 20:49:46.317242	2026-03-23 20:49:51.897115
hyperopt_random	94	8.317614555358887	2026-03-23 20:49:51.913359	2026-03-23 20:49:54.995247
hyperopt_random	95	3.367941190889596	2026-03-23 20:49:55.012086	2026-03-23 20:50:36.321573
hyperopt_random	96	0.5150825553926783	2026-03-23 20:50:36.337428	2026-03-23 20:57:12.205951
hyperopt_random	97	8.318058967590332	2026-03-23 20:57:12.239041	2026-03-23 20:57:16.112773
hyperopt_random	98	8.318319320678711	2026-03-23 20:57:16.128083	2026-03-23 20:57:23.122216
hyperopt_random	99	8.31806468963623	2026-03-23 20:57:23.138646	2026-03-23 20:57:28.636111
hyperopt_random	100	8.31761360168457	2026-03-23 20:57:28.651456	2026-03-23 20:57:33.283367
hyperopt_random	101	8.318319320678711	2026-03-23 20:57:33.300164	2026-03-23 20:57:37.978434
hyperopt_random	102	8.318062782287598	2026-03-23 20:57:37.995186	2026-03-23 20:57:42.690238
hyperopt_random	103	8.318632125854492	2026-03-23 20:57:42.707007	2026-03-23 20:57:49.027190
hyperopt_random	104	8.317614555358887	2026-03-23 20:57:49.043221	2026-03-23 20:57:52.161796
hyperopt_random	105	8.31761360168457	2026-03-23 20:57:52.177943	2026-03-23 20:57:56.123417
hyperopt_random	106	8.31859016418457	2026-03-23 20:57:56.140214	2026-03-23 20:58:02.472234
hyperopt_random	107	8.31761360168457	2026-03-23 20:58:02.488143	2026-03-23 20:58:07.152150
hyperopt_random	108	8.31806468963623	2026-03-23 20:58:07.168756	2026-03-23 20:58:12.758382
hyperopt_random	109	8.318058967590332	2026-03-23 20:58:12.774754	2026-03-23 20:58:16.808757
hyperopt_random	110	8.317614555358887	2026-03-23 20:58:16.825156	2026-03-23 20:58:19.986947
hyperopt_random	111	8.319123268127441	2026-03-23 20:58:20.002519	2026-03-23 20:58:27.364471
hyperopt_random	112	2.0011589691035705	2026-03-23 20:58:27.379887	2026-03-23 21:00:31.379626
hyperopt_random	113	8.318319320678711	2026-03-23 21:00:31.399953	2026-03-23 21:00:38.467885
hyperopt_random	114	8.318632125854492	2026-03-23 21:00:38.483812	2026-03-23 21:00:44.707815
hyperopt_random	115	8.318319320678711	2026-03-23 21:00:44.724030	2026-03-23 21:00:49.378201
hyperopt_random	116	5.685953538213648	2026-03-23 21:00:49.394284	2026-03-23 21:01:16.637039
hyperopt_random	117	8.318062782287598	2026-03-23 21:01:16.654136	2026-03-23 21:01:21.292211
hyperopt_random	118	8.318628311157227	2026-03-23 21:01:21.308137	2026-03-23 21:01:24.347660
hyperopt_random	119	8.318628311157227	2026-03-23 21:01:24.364139	2026-03-23 21:01:27.410338
